8-1, time: 2729, pathlen: 9364, saved: 16
95-40, time: 3336, pathlen: 8328, saved: 1052
96-40, time: 3400, pathlen: 8330, saved: 1050
97-40, time: 3277, pathlen: 8332, saved: 1048
98-40, time: 3409, pathlen: 8334, saved: 1046
99-40, time: 3465, pathlen: 8336, saved: 1044
100-40, time: 3647, pathlen: 8338, saved: 1042
101-40, time: 3452, pathlen: 8340, saved: 1040
102-40, time: 3342, pathlen: 9380, saved: 0
104-40, time: 3559, pathlen: 9378, saved: 2
105-40, time: 3483, pathlen: 9376, saved: 4
106-40, time: 3700, pathlen: 9374, saved: 6
107-40, time: 3335, pathlen: 9372, saved: 8
108-40, time: 3404, pathlen: 9370, saved: 10
109-40, time: 3434, pathlen: 9368, saved: 12
110-40, time: 3619, pathlen: 9380, saved: 0
112-40, time: 3468, pathlen: 9380, saved: 0
113-40, time: 3412, pathlen: 9056, saved: 324
114-40, time: 3636, pathlen: 9058, saved: 322
115-40, time: 3557, pathlen: 9060, saved: 320
116-40, time: 3667, pathlen: 9062, saved: 318
117-40, time: 3305, pathlen: 9064, saved: 316
118-40, time: 3657, pathlen: 9380, saved: 0
120-40, time: 3611, pathlen: 9378, saved: 2
121-40, time: 3181, pathlen: 9376, saved: 4
122-40, time: 3501, pathlen: 9374, saved: 6
123-40, time: 3544, pathlen: 9372, saved: 8
124-40, time: 3374, pathlen: 9380, saved: 0
126-40, time: 3403, pathlen: 9246, saved: 134
128-40, time: 3474, pathlen: 9380, saved: 0
129-40, time: 3348, pathlen: 9372, saved: 8
130-40, time: 3487, pathlen: 9380, saved: 0
131-40, time: 3473, pathlen: 9364, saved: 16
132-40, time: 3331, pathlen: 9362, saved: 18
133-40, time: 3460, pathlen: 9360, saved: 20
134-40, time: 3534, pathlen: 9380, saved: 0
135-40, time: 3590, pathlen: 9340, saved: 40
136-40, time: 3429, pathlen: 9338, saved: 42
137-40, time: 3533, pathlen: 9336, saved: 44
138-40, time: 3578, pathlen: 9334, saved: 46
139-40, time: 3399, pathlen: 9332, saved: 48
4-41, time: 3481, pathlen: 9352, saved: 28
10-41, time: 3624, pathlen: 9376, saved: 4
14-41, time: 3649, pathlen: 9296, saved: 84
18-41, time: 3556, pathlen: 9368, saved: 12
20-41, time: 3463, pathlen: 9376, saved: 4
24-41, time: 3548, pathlen: 9376, saved: 4
26-41, time: 3579, pathlen: 9348, saved: 32
32-41, time: 3368, pathlen: 9364, saved: 16
36-41, time: 3702, pathlen: 8536, saved: 844
42-41, time: 3846, pathlen: 9372, saved: 8
44-41, time: 3447, pathlen: 9360, saved: 20
46-41, time: 3341, pathlen: 9360, saved: 20
50-41, time: 3531, pathlen: 9276, saved: 104
54-41, time: 3636, pathlen: 8940, saved: 440
60-41, time: 3587, pathlen: 9356, saved: 24
62-41, time: 3384, pathlen: 9344, saved: 36
68-41, time: 3647, pathlen: 9204, saved: 176
72-41, time: 3577, pathlen: 9364, saved: 16
74-41, time: 3651, pathlen: 9028, saved: 352
78-41, time: 3558, pathlen: 9324, saved: 56
88-41, time: 3482, pathlen: 9068, saved: 312
92-41, time: 3678, pathlen: 9368, saved: 12
94-41, time: 3428, pathlen: 8304, saved: 1076
102-41, time: 3159, pathlen: 8956, saved: 424
112-41, time: 3411, pathlen: 9044, saved: 336
118-41, time: 3466, pathlen: 9360, saved: 20
124-41, time: 3546, pathlen: 9368, saved: 12
126-41, time: 3587, pathlen: 9248, saved: 132
128-41, time: 3426, pathlen: 9376, saved: 4
134-41, time: 3790, pathlen: 9368, saved: 12
1-42, time: 3537, pathlen: 9380, saved: 0
2-42, time: 3486, pathlen: 9380, saved: 0
4-42, time: 3505, pathlen: 9380, saved: 0
5-42, time: 3576, pathlen: 9348, saved: 32
6-42, time: 3759, pathlen: 9380, saved: 0
7-42, time: 3379, pathlen: 9336, saved: 44
8-42, time: 3659, pathlen: 9334, saved: 46
9-42, time: 3544, pathlen: 9332, saved: 48
10-42, time: 3608, pathlen: 9380, saved: 0
11-42, time: 3461, pathlen: 9316, saved: 64
12-42, time: 3598, pathlen: 9314, saved: 66
13-42, time: 3699, pathlen: 9312, saved: 68
14-42, time: 3374, pathlen: 9380, saved: 0
16-42, time: 3491, pathlen: 9378, saved: 2
17-42, time: 3508, pathlen: 9376, saved: 4
18-42, time: 3824, pathlen: 9380, saved: 0
20-42, time: 3394, pathlen: 9378, saved: 2
22-42, time: 3717, pathlen: 9378, saved: 2
24-42, time: 3549, pathlen: 9378, saved: 2
26-42, time: 3800, pathlen: 9346, saved: 34
28-42, time: 3433, pathlen: 9378, saved: 2
29-42, time: 3427, pathlen: 9376, saved: 4
30-42, time: 3665, pathlen: 9380, saved: 0
31-42, time: 3476, pathlen: 9368, saved: 12
32-42, time: 3497, pathlen: 9380, saved: 0
34-42, time: 3426, pathlen: 9378, saved: 2
36-42, time: 3439, pathlen: 9380, saved: 0
37-42, time: 3518, pathlen: 8532, saved: 848
38-42, time: 3242, pathlen: 8530, saved: 850
39-42, time: 3526, pathlen: 8528, saved: 852
40-42, time: 3305, pathlen: 9380, saved: 0
42-42, time: 3790, pathlen: 9374, saved: 6
44-42, time: 3540, pathlen: 9358, saved: 22
46-42, time: 3716, pathlen: 9362, saved: 18
48-42, time: 3284, pathlen: 9378, saved: 2
50-42, time: 3731, pathlen: 9380, saved: 0
51-42, time: 3438, pathlen: 9376, saved: 4
52-42, time: 3692, pathlen: 9378, saved: 2
54-42, time: 3521, pathlen: 8938, saved: 442
56-42, time: 3883, pathlen: 9378, saved: 2
57-42, time: 3424, pathlen: 9376, saved: 4
58-42, time: 3557, pathlen: 9380, saved: 0
59-42, time: 3681, pathlen: 9360, saved: 20
60-42, time: 3747, pathlen: 9380, saved: 0
62-42, time: 3690, pathlen: 9342, saved: 38
64-42, time: 3836, pathlen: 9378, saved: 2
65-42, time: 3458, pathlen: 9376, saved: 4
66-42, time: 3618, pathlen: 9374, saved: 6
67-42, time: 3301, pathlen: 9372, saved: 8
68-42, time: 3422, pathlen: 9380, saved: 0
70-42, time: 3435, pathlen: 9378, saved: 2
72-42, time: 3710, pathlen: 9366, saved: 14
74-42, time: 3494, pathlen: 9026, saved: 354
76-42, time: 3334, pathlen: 9378, saved: 2
77-42, time: 3664, pathlen: 9376, saved: 4
78-42, time: 3614, pathlen: 9380, saved: 0
79-42, time: 3755, pathlen: 9340, saved: 40
80-42, time: 3410, pathlen: 9342, saved: 38
81-42, time: 3752, pathlen: 9344, saved: 36
82-42, time: 3690, pathlen: 9380, saved: 0
83-42, time: 3521, pathlen: 9360, saved: 20
84-42, time: 3763, pathlen: 9362, saved: 18
85-42, time: 3726, pathlen: 9364, saved: 16
86-42, time: 3689, pathlen: 9380, saved: 0
88-42, time: 3514, pathlen: 9066, saved: 314
90-42, time: 3515, pathlen: 9378, saved: 2
91-42, time: 3701, pathlen: 9376, saved: 4
92-42, time: 3593, pathlen: 9380, saved: 0
94-42, time: 3136, pathlen: 8302, saved: 1078
96-42, time: 3640, pathlen: 9378, saved: 2
97-42, time: 3540, pathlen: 9376, saved: 4
98-42, time: 3915, pathlen: 9380, saved: 0
99-42, time: 3523, pathlen: 9376, saved: 4
100-42, time: 3581, pathlen: 9378, saved: 2
102-42, time: 3682, pathlen: 9380, saved: 0
103-42, time: 3690, pathlen: 9380, saved: 0
104-42, time: 3472, pathlen: 9380, saved: 0
105-42, time: 3523, pathlen: 8972, saved: 408
106-42, time: 3420, pathlen: 8974, saved: 406
107-42, time: 3638, pathlen: 8976, saved: 404
108-42, time: 3406, pathlen: 9380, saved: 0
109-42, time: 3463, pathlen: 9036, saved: 344
110-42, time: 3551, pathlen: 9038, saved: 342
111-42, time: 3588, pathlen: 9040, saved: 340
112-42, time: 3530, pathlen: 9380, saved: 0
114-42, time: 3367, pathlen: 9380, saved: 0
115-42, time: 3742, pathlen: 9380, saved: 0
116-42, time: 3519, pathlen: 9380, saved: 0
118-42, time: 3616, pathlen: 9380, saved: 0
119-42, time: 3578, pathlen: 9364, saved: 16
120-42, time: 3710, pathlen: 9380, saved: 0
121-42, time: 3828, pathlen: 9376, saved: 4
122-42, time: 3567, pathlen: 9378, saved: 2
124-42, time: 3438, pathlen: 9366, saved: 14
126-42, time: 3363, pathlen: 9250, saved: 130
128-42, time: 3749, pathlen: 9378, saved: 2
130-42, time: 3754, pathlen: 9380, saved: 0
131-42, time: 3605, pathlen: 9376, saved: 4
132-42, time: 3126, pathlen: 9378, saved: 2
134-42, time: 3891, pathlen: 9370, saved: 10
136-42, time: 3548, pathlen: 9380, saved: 0
137-42, time: 3726, pathlen: 9376, saved: 4
138-42, time: 3407, pathlen: 9378, saved: 2
1-43, time: 3799, pathlen: 9380, saved: 0
2-43, time: 3461, pathlen: 9380, saved: 0
6-43, time: 3577, pathlen: 9372, saved: 8
10-43, time: 3580, pathlen: 9372, saved: 8
14-43, time: 3513, pathlen: 9368, saved: 12
18-43, time: 3453, pathlen: 9360, saved: 20
22-43, time: 3511, pathlen: 9376, saved: 4
26-43, time: 3335, pathlen: 9344, saved: 36
30-43, time: 3495, pathlen: 9376, saved: 4
34-43, time: 3457, pathlen: 9376, saved: 4
40-43, time: 3423, pathlen: 8524, saved: 856
42-43, time: 3449, pathlen: 9376, saved: 4
44-43, time: 3549, pathlen: 9356, saved: 24
46-43, time: 3566, pathlen: 9364, saved: 16
48-43, time: 3665, pathlen: 9376, saved: 4
50-43, time: 3656, pathlen: 9284, saved: 96
54-43, time: 3708, pathlen: 8936, saved: 444
58-43, time: 3422, pathlen: 9368, saved: 12
62-43, time: 3738, pathlen: 9340, saved: 40
68-43, time: 3608, pathlen: 9216, saved: 164
70-43, time: 3437, pathlen: 9376, saved: 4
72-43, time: 3636, pathlen: 9368, saved: 12
74-43, time: 3432, pathlen: 9024, saved: 356
78-43, time: 3656, pathlen: 9372, saved: 8
82-43, time: 3523, pathlen: 9368, saved: 12
86-43, time: 3469, pathlen: 9368, saved: 12
88-43, time: 3428, pathlen: 9064, saved: 316
92-43, time: 3477, pathlen: 9376, saved: 4
94-43, time: 3303, pathlen: 8300, saved: 1080
98-43, time: 3449, pathlen: 9368, saved: 12
102-43, time: 3506, pathlen: 9380, saved: 0
103-43, time: 3511, pathlen: 9380, saved: 0
104-43, time: 3400, pathlen: 9380, saved: 0
108-43, time: 3600, pathlen: 9324, saved: 56
114-43, time: 3323, pathlen: 9380, saved: 0
115-43, time: 3870, pathlen: 9380, saved: 0
116-43, time: 3983, pathlen: 9380, saved: 0
120-43, time: 3749, pathlen: 9372, saved: 8
124-43, time: 3385, pathlen: 9364, saved: 16
126-43, time: 3604, pathlen: 9252, saved: 128
130-43, time: 3738, pathlen: 9372, saved: 8
134-43, time: 3764, pathlen: 9372, saved: 8
136-43, time: 3692, pathlen: 9372, saved: 8
1-44, time: 3622, pathlen: 9380, saved: 0
2-44, time: 3615, pathlen: 9380, saved: 0
3-44, time: 3565, pathlen: 8972, saved: 408
4-44, time: 3588, pathlen: 9380, saved: 0
6-44, time: 3609, pathlen: 9374, saved: 6
8-44, time: 3708, pathlen: 9378, saved: 2
10-44, time: 3600, pathlen: 9374, saved: 6
12-44, time: 3382, pathlen: 9378, saved: 2
14-44, time: 3601, pathlen: 9380, saved: 0
15-44, time: 3697, pathlen: 9376, saved: 4
16-44, time: 3673, pathlen: 9378, saved: 2
18-44, time: 3535, pathlen: 9380, saved: 0
19-44, time: 3661, pathlen: 9148, saved: 232
20-44, time: 3701, pathlen: 9150, saved: 230
21-44, time: 3369, pathlen: 9152, saved: 228
22-44, time: 3395, pathlen: 9380, saved: 0
23-44, time: 3558, pathlen: 9160, saved: 220
24-44, time: 3502, pathlen: 9162, saved: 218
25-44, time: 3727, pathlen: 9164, saved: 216
26-44, time: 3314, pathlen: 9380, saved: 0
27-44, time: 3458, pathlen: 9204, saved: 176
28-44, time: 3653, pathlen: 9380, saved: 0
30-44, time: 3447, pathlen: 9378, saved: 2
32-44, time: 3503, pathlen: 9380, saved: 0
33-44, time: 3459, pathlen: 9364, saved: 16
34-44, time: 3744, pathlen: 9380, saved: 0
35-44, time: 3688, pathlen: 9372, saved: 8
36-44, time: 3627, pathlen: 9374, saved: 6
37-44, time: 3489, pathlen: 9376, saved: 4
38-44, time: 3742, pathlen: 9378, saved: 2
40-44, time: 3270, pathlen: 8522, saved: 858
42-44, time: 3784, pathlen: 9378, saved: 2
44-44, time: 3408, pathlen: 9354, saved: 26
46-44, time: 3967, pathlen: 9366, saved: 14
48-44, time: 3620, pathlen: 9374, saved: 6
50-44, time: 3508, pathlen: 9286, saved: 94
52-44, time: 3504, pathlen: 9378, saved: 2
53-44, time: 3786, pathlen: 9376, saved: 4
54-44, time: 3911, pathlen: 9380, saved: 0
55-44, time: 3524, pathlen: 8928, saved: 452
56-44, time: 3474, pathlen: 9380, saved: 0
58-44, time: 3834, pathlen: 9370, saved: 10
60-44, time: 3580, pathlen: 9380, saved: 0
61-44, time: 3478, pathlen: 9328, saved: 52
62-44, time: 3434, pathlen: 9380, saved: 0
63-44, time: 3565, pathlen: 9372, saved: 8
64-44, time: 3806, pathlen: 9374, saved: 6
65-44, time: 3637, pathlen: 9376, saved: 4
66-44, time: 3437, pathlen: 9378, saved: 2
68-44, time: 3647, pathlen: 9218, saved: 162
70-44, time: 3585, pathlen: 9374, saved: 6
72-44, time: 3574, pathlen: 9370, saved: 10
74-44, time: 3523, pathlen: 9380, saved: 0
75-44, time: 3625, pathlen: 9020, saved: 360
76-44, time: 3261, pathlen: 9380, saved: 0
78-44, time: 3799, pathlen: 9374, saved: 6
80-44, time: 3371, pathlen: 9378, saved: 2
82-44, time: 3672, pathlen: 9370, saved: 10
84-44, time: 3416, pathlen: 9378, saved: 2
86-44, time: 3630, pathlen: 9370, saved: 10
88-44, time: 3638, pathlen: 9380, saved: 0
89-44, time: 3492, pathlen: 9380, saved: 0
90-44, time: 3550, pathlen: 9380, saved: 0
92-44, time: 3258, pathlen: 9378, saved: 2
94-44, time: 3363, pathlen: 9380, saved: 0
95-44, time: 3458, pathlen: 9376, saved: 4
96-44, time: 3520, pathlen: 9378, saved: 2
98-44, time: 3453, pathlen: 9366, saved: 14
100-44, time: 3469, pathlen: 9378, saved: 2
101-44, time: 3681, pathlen: 9376, saved: 4
102-44, time: 3779, pathlen: 9380, saved: 0
103-44, time: 3457, pathlen: 9380, saved: 0
104-44, time: 3792, pathlen: 9380, saved: 0
106-44, time: 3883, pathlen: 9378, saved: 2
108-44, time: 3376, pathlen: 9326, saved: 54
110-44, time: 3667, pathlen: 9378, saved: 2
111-44, time: 3651, pathlen: 9376, saved: 4
112-44, time: 3914, pathlen: 9374, saved: 6
113-44, time: 3445, pathlen: 9372, saved: 8
114-44, time: 3321, pathlen: 9380, saved: 0
115-44, time: 3610, pathlen: 9380, saved: 0
116-44, time: 3566, pathlen: 9380, saved: 0
117-44, time: 3461, pathlen: 9360, saved: 20
118-44, time: 3477, pathlen: 9380, saved: 0
120-44, time: 3650, pathlen: 9374, saved: 6
122-44, time: 3701, pathlen: 9380, saved: 0
123-44, time: 3470, pathlen: 9360, saved: 20
124-44, time: 3303, pathlen: 9380, saved: 0
126-44, time: 3670, pathlen: 9380, saved: 0
127-44, time: 3640, pathlen: 9288, saved: 92
128-44, time: 3608, pathlen: 9290, saved: 90
129-44, time: 3664, pathlen: 9292, saved: 88
130-44, time: 3402, pathlen: 9380, saved: 0
132-44, time: 3952, pathlen: 9378, saved: 2
133-44, time: 3495, pathlen: 9376, saved: 4
134-44, time: 3666, pathlen: 9380, saved: 0
136-44, time: 3602, pathlen: 9370, saved: 10
138-44, time: 3549, pathlen: 9378, saved: 2
139-44, time: 3533, pathlen: 9376, saved: 4
4-45, time: 3490, pathlen: 8976, saved: 404
6-45, time: 3661, pathlen: 9376, saved: 4
8-45, time: 3829, pathlen: 9376, saved: 4
10-45, time: 3532, pathlen: 9376, saved: 4
12-45, time: 3448, pathlen: 9376, saved: 4
14-45, time: 3632, pathlen: 9376, saved: 4
18-45, time: 3714, pathlen: 9124, saved: 256
28-45, time: 3539, pathlen: 9208, saved: 172
32-45, time: 3545, pathlen: 9360, saved: 20
40-45, time: 3207, pathlen: 8520, saved: 860
44-45, time: 3823, pathlen: 9352, saved: 28
46-45, time: 3584, pathlen: 9368, saved: 12
48-45, time: 3611, pathlen: 9372, saved: 8
50-45, time: 3683, pathlen: 9288, saved: 92
56-45, time: 3427, pathlen: 8924, saved: 456
58-45, time: 3687, pathlen: 9372, saved: 8
60-45, time: 3658, pathlen: 9324, saved: 56
68-45, time: 3297, pathlen: 9220, saved: 160
70-45, time: 3801, pathlen: 9372, saved: 8
72-45, time: 3760, pathlen: 9372, saved: 8
76-45, time: 3707, pathlen: 9016, saved: 364
78-45, time: 3378, pathlen: 9376, saved: 4
80-45, time: 3605, pathlen: 9376, saved: 4
82-45, time: 3687, pathlen: 9372, saved: 8
84-45, time: 3574, pathlen: 9376, saved: 4
86-45, time: 3677, pathlen: 9372, saved: 8
88-45, time: 3949, pathlen: 9380, saved: 0
89-45, time: 3525, pathlen: 9380, saved: 0
90-45, time: 3667, pathlen: 9380, saved: 0
94-45, time: 3424, pathlen: 8292, saved: 1088
98-45, time: 3741, pathlen: 9364, saved: 16
106-45, time: 3384, pathlen: 9376, saved: 4
108-45, time: 3633, pathlen: 9328, saved: 52
118-45, time: 3504, pathlen: 9356, saved: 24
120-45, time: 3590, pathlen: 9376, saved: 4
122-45, time: 3424, pathlen: 9356, saved: 24
126-45, time: 3613, pathlen: 9348, saved: 32
130-45, time: 3622, pathlen: 9304, saved: 76
136-45, time: 3555, pathlen: 9368, saved: 12
2-46, time: 3523, pathlen: 9378, saved: 2
4-46, time: 3642, pathlen: 8978, saved: 402
6-46, time: 3334, pathlen: 9378, saved: 2
8-46, time: 3482, pathlen: 9374, saved: 6
10-46, time: 3624, pathlen: 9378, saved: 2
12-46, time: 3461, pathlen: 9374, saved: 6
14-46, time: 3260, pathlen: 9378, saved: 2
16-46, time: 3671, pathlen: 9380, saved: 0
17-46, time: 3558, pathlen: 9380, saved: 0
18-46, time: 3549, pathlen: 9380, saved: 0
20-46, time: 3405, pathlen: 9378, saved: 2
21-46, time: 3449, pathlen: 9376, saved: 4
22-46, time: 3403, pathlen: 9374, saved: 6
23-46, time: 3413, pathlen: 9372, saved: 8
24-46, time: 3715, pathlen: 9370, saved: 10
25-46, time: 3457, pathlen: 9368, saved: 12
26-46, time: 3659, pathlen: 9380, saved: 0
28-46, time: 3360, pathlen: 9380, saved: 0
29-46, time: 3390, pathlen: 9216, saved: 164
30-46, time: 3308, pathlen: 9218, saved: 162
31-46, time: 2466, pathlen: 9220, saved: 160
32-46, time: 2555, pathlen: 9380, saved: 0
34-46, time: 2581, pathlen: 9378, saved: 2
35-46, time: 2979, pathlen: 9376, saved: 4
36-46, time: 3719, pathlen: 9374, saved: 6
37-46, time: 3878, pathlen: 9372, saved: 8
38-46, time: 3465, pathlen: 9370, saved: 10
39-46, time: 3839, pathlen: 9368, saved: 12
40-46, time: 3264, pathlen: 9380, saved: 0
41-46, time: 3540, pathlen: 8504, saved: 876
42-46, time: 3628, pathlen: 8502, saved: 878
43-46, time: 3820, pathlen: 8500, saved: 880
44-46, time: 3390, pathlen: 9380, saved: 0
46-46, time: 3428, pathlen: 9370, saved: 10
48-46, time: 3578, pathlen: 9370, saved: 10
50-46, time: 3574, pathlen: 9380, saved: 0
51-46, time: 3544, pathlen: 9304, saved: 76
52-46, time: 3174, pathlen: 9306, saved: 74
53-46, time: 2931, pathlen: 9308, saved: 72
54-46, time: 2517, pathlen: 9380, saved: 0
56-46, time: 2402, pathlen: 8922, saved: 458
58-46, time: 2449, pathlen: 9374, saved: 6
60-46, time: 2404, pathlen: 9322, saved: 58
62-46, time: 2569, pathlen: 9378, saved: 2
63-46, time: 2477, pathlen: 9376, saved: 4
64-46, time: 2501, pathlen: 9380, saved: 0
65-46, time: 2420, pathlen: 9360, saved: 20
66-46, time: 2559, pathlen: 9358, saved: 22
67-46, time: 2508, pathlen: 9356, saved: 24
68-46, time: 2406, pathlen: 9380, saved: 0
70-46, time: 2582, pathlen: 9370, saved: 10
72-46, time: 2541, pathlen: 9380, saved: 0
73-46, time: 2483, pathlen: 9376, saved: 4
74-46, time: 2417, pathlen: 9378, saved: 2
76-46, time: 2366, pathlen: 9014, saved: 366
78-46, time: 2617, pathlen: 9378, saved: 2
80-46, time: 2395, pathlen: 9374, saved: 6
82-46, time: 2465, pathlen: 9374, saved: 6
84-46, time: 2522, pathlen: 9374, saved: 6
86-46, time: 2614, pathlen: 9374, saved: 6
88-46, time: 2584, pathlen: 9380, saved: 0
89-46, time: 2400, pathlen: 9380, saved: 0
90-46, time: 2412, pathlen: 9380, saved: 0
91-46, time: 2489, pathlen: 8280, saved: 1100
92-46, time: 2386, pathlen: 8282, saved: 1098
93-46, time: 2364, pathlen: 8284, saved: 1096
94-46, time: 2363, pathlen: 9380, saved: 0
96-46, time: 2648, pathlen: 9380, saved: 0
97-46, time: 2501, pathlen: 9324, saved: 56
98-46, time: 2585, pathlen: 9380, saved: 0
99-46, time: 2447, pathlen: 9304, saved: 76
100-46, time: 2656, pathlen: 9302, saved: 78
101-46, time: 2470, pathlen: 9300, saved: 80
102-46, time: 2527, pathlen: 9380, saved: 0
103-46, time: 2477, pathlen: 9284, saved: 96
104-46, time: 2538, pathlen: 9282, saved: 98
105-46, time: 2602, pathlen: 9280, saved: 100
106-46, time: 2450, pathlen: 9380, saved: 0
108-46, time: 2463, pathlen: 9380, saved: 0
109-46, time: 2591, pathlen: 9364, saved: 16
110-46, time: 2474, pathlen: 9366, saved: 14
111-46, time: 2544, pathlen: 9368, saved: 12
112-46, time: 2483, pathlen: 9370, saved: 10
113-46, time: 2677, pathlen: 9372, saved: 8
114-46, time: 2453, pathlen: 9374, saved: 6
115-46, time: 2496, pathlen: 9376, saved: 4
116-46, time: 2549, pathlen: 9378, saved: 2
118-46, time: 2598, pathlen: 9354, saved: 26
120-46, time: 2586, pathlen: 9378, saved: 2
122-46, time: 2480, pathlen: 9354, saved: 26
124-46, time: 2575, pathlen: 9380, saved: 0
125-46, time: 2571, pathlen: 9352, saved: 28
